index,Datetime,Close,position_id,entry_signal,exit_signal
53,2024-09-10T17:55:00.000000,220.80999755859375,,,
54,2024-09-10T18:00:00.000000,221.4221954345703,,,
55,2024-09-10T18:05:00.000000,221.10499572753906,,,
56,2024-09-10T18:10:00.000000,221.10000610351562,,,
57,2024-09-10T18:15:00.000000,220.9199981689453,,,
58,2024-09-10T18:20:00.000000,220.88999938964844,,,
59,2024-09-10T18:25:00.000000,220.80999755859375,,,
60,2024-09-10T18:30:00.000000,220.75,,,
61,2024-09-10T18:35:00.000000,220.77999877929688,,,
62,2024-09-10T18:40:00.000000,220.78500366210938,,,
63,2024-09-10T18:45:00.000000,220.4600067138672,,,
64,2024-09-10T18:50:00.000000,220.44500732421875,,,
65,2024-09-10T18:55:00.000000,220.37559509277344,,,
66,2024-09-10T19:00:00.000000,220.30499267578125,,,
67,2024-09-10T19:05:00.000000,220.31500244140625,,,
68,2024-09-10T19:10:00.000000,220.72740173339844,,false,
69,2024-09-10T19:15:00.000000,220.65499877929688,,,
70,2024-09-10T19:20:00.000000,220.47999572753906,,false,
71,2024-09-10T19:25:00.000000,220.75,,,
72,2024-09-10T19:30:00.000000,220.8699951171875,,,
73,2024-09-10T19:35:00.000000,220.72999572753906,,,
74,2024-09-10T19:40:00.000000,220.77499389648438,,,
75,2024-09-10T19:45:00.000000,220.80999755859375,,,
76,2024-09-10T19:50:00.000000,220.25,,,
77,2024-09-10T19:55:00.000000,220.1699981689453,,,
78,2024-09-11T13:30:00.000000,222.60000610351562,,,
79,2024-09-11T13:35:00.000000,221.25999450683594,,,
80,2024-09-11T13:40:00.000000,220.7899932861328,,,
81,2024-09-11T13:45:00.000000,220.7100067138672,,,
82,2024-09-11T13:50:00.000000,220.50999450683594,,,
83,2024-09-11T13:55:00.000000,220.5050048828125,,,
84,2024-09-11T14:00:00.000000,220.7899932861328,,,
85,2024-09-11T14:05:00.000000,220.5500030517578,,,
86,2024-09-11T14:10:00.000000,219.7100067138672,,,
87,2024-09-11T14:15:00.000000,219.5399932861328,,,
88,2024-09-11T14:20:00.000000,219.5500030517578,,,
89,2024-09-11T14:25:00.000000,219.25,,,
90,2024-09-11T14:30:00.000000,218.5408935546875,,,
91,2024-09-11T14:35:00.000000,218.6199951171875,,,
92,2024-09-11T14:40:00.000000,218.5399932861328,,false,
93,2024-09-11T14:45:00.000000,218.34640502929688,,false,
94,2024-09-11T14:50:00.000000,218.17010498046875,,false,
95,2024-09-11T14:55:00.000000,218.58999633789062,,false,
96,2024-09-11T15:00:00.000000,218.55999755859375,,false,
97,2024-09-11T15:05:00.000000,218.75999450683594,,false,
98,2024-09-11T15:10:00.000000,219.0500030517578,,false,
99,2024-09-11T15:15:00.000000,218.97000122070312,,false,
100,2024-09-11T15:20:00.000000,218.6999969482422,,,
101,2024-09-11T15:25:00.000000,218.89999389648438,,,
102,2024-09-11T15:30:00.000000,218.80999755859375,,,
103,2024-09-11T15:35:00.000000,219.60000610351562,,,
104,2024-09-11T15:40:00.000000,219.77999877929688,,,
105,2024-09-11T15:45:00.000000,220.1907958984375,,,
106,2024-09-11T15:50:00.000000,219.6199951171875,,,
107,2024-09-11T15:55:00.000000,219.67999267578125,,,
108,2024-09-11T16:00:00.000000,220.4550018310547,,,
109,2024-09-11T16:05:00.000000,220.5500030517578,,,
110,2024-09-11T16:10:00.000000,220.6739959716797,,,
111,2024-09-11T16:15:00.000000,220.72000122070312,,,
112,2024-09-11T16:20:00.000000,220.38999938964844,,,
113,2024-09-11T16:25:00.000000,220.835205078125,,,
114,2024-09-11T16:30:00.000000,220.9499969482422,,,
115,2024-09-11T16:35:00.000000,221.27969360351562,,,
116,2024-09-11T16:40:00.000000,220.66000366210938,,,
117,2024-09-11T16:45:00.000000,220.5800018310547,,,
118,2024-09-11T16:50:00.000000,220.9199981689453,,,
119,2024-09-11T16:55:00.000000,221.0727996826172,,,
120,2024-09-11T17:00:00.000000,221.41000366210938,,,
121,2024-09-11T17:05:00.000000,221.47999572753906,,,
122,2024-09-11T17:10:00.000000,221.40890502929688,,,
123,2024-09-11T17:15:00.000000,221.22999572753906,,,
124,2024-09-11T17:20:00.000000,221.02000427246094,,,
125,2024-09-11T17:25:00.000000,221.20970153808594,,,
126,2024-09-11T17:30:00.000000,221.17999267578125,,,
127,2024-09-11T17:35:00.000000,221.0500030517578,,,
128,2024-09-11T17:40:00.000000,221.0800018310547,,,
129,2024-09-11T17:45:00.000000,221.44009399414062,,,
130,2024-09-11T17:50:00.000000,221.10000610351562,,,
131,2024-09-11T17:55:00.000000,221.0800018310547,,,
132,2024-09-11T18:00:00.000000,220.97999572753906,,,
133,2024-09-11T18:05:00.000000,221.02999877929688,,,
134,2024-09-11T18:10:00.000000,221.19119262695312,,,
135,2024-09-11T18:15:00.000000,221.02499389648438,,,
136,2024-09-11T18:20:00.000000,221.27000427246094,,,
137,2024-09-11T18:25:00.000000,221.6199951171875,,,
138,2024-09-11T18:30:00.000000,221.3603057861328,,,
139,2024-09-11T18:35:00.000000,221.32000732421875,,,
140,2024-09-11T18:40:00.000000,221.51499938964844,,,
141,2024-09-11T18:45:00.000000,221.49000549316406,,,
142,2024-09-11T18:50:00.000000,221.3000030517578,,,
143,2024-09-11T18:55:00.000000,221.4499969482422,,,
144,2024-09-11T19:00:00.000000,221.4499969482422,,,
145,2024-09-11T19:05:00.000000,221.44700622558594,,,
146,2024-09-11T19:10:00.000000,221.36500549316406,,,
147,2024-09-11T19:15:00.000000,221.1699981689453,,,
148,2024-09-11T19:20:00.000000,221.74000549316406,,,
149,2024-09-11T19:25:00.000000,221.97000122070312,,,
150,2024-09-11T19:30:00.000000,221.875,,,
151,2024-09-11T19:35:00.000000,221.8000030517578,,,
152,2024-09-11T19:40:00.000000,222.08999633789062,,,
153,2024-09-11T19:45:00.000000,222.35009765625,,,
154,2024-09-11T19:50:00.000000,222.6300048828125,,,
155,2024-09-11T19:55:00.000000,222.86000061035156,,,
156,2024-09-12T13:30:00.000000,221.64999389648438,0,,false
157,2024-09-12T13:35:00.000000,220.90499877929688,0,,false
158,2024-09-12T13:40:00.000000,221.0500030517578,0,,false
159,2024-09-12T13:45:00.000000,220.00999450683594,0,,false
160,2024-09-12T13:50:00.000000,220.85000610351562,0,,false
161,2024-09-12T13:55:00.000000,221.02999877929688,0,,false
162,2024-09-12T14:00:00.000000,221.28179931640625,0,,false
163,2024-09-12T14:05:00.000000,221.50010681152344,0,,false
164,2024-09-12T14:10:00.000000,221.93499755859375,0,,false
165,2024-09-12T14:15:00.000000,222.24000549316406,0,,false
166,2024-09-12T14:20:00.000000,222.18499755859375,0,,false
167,2024-09-12T14:25:00.000000,222.07000732421875,0,,false
168,2024-09-12T14:30:00.000000,222.27999877929688,0,true,false
169,2024-09-12T14:35:00.000000,221.52999877929688,0,true,false
170,2024-09-12T14:40:00.000000,221.84500122070312,0,true,false
171,2024-09-12T14:45:00.000000,222.04879760742188,0,true,false
172,2024-09-12T14:50:00.000000,222.03799438476562,0,true,false
173,2024-09-12T14:55:00.000000,221.8000030517578,0,true,false
174,2024-09-12T15:00:00.000000,222.17999267578125,0,true,false
175,2024-09-12T15:05:00.000000,222.86500549316406,0,true,true
176,2024-09-12T15:10:00.000000,222.72999572753906,0,true,true
177,2024-09-12T15:15:00.000000,222.11000061035156,0,true,false
178,2024-09-12T15:20:00.000000,221.96009826660156,0,true,false
179,2024-09-12T15:25:00.000000,221.89999389648438,0,true,false
180,2024-09-12T15:30:00.000000,222.27000427246094,0,true,false
181,2024-09-12T15:35:00.000000,222.1699981689453,0,true,false
182,2024-09-12T15:40:00.000000,221.97999572753906,0,true,false
183,2024-09-12T15:45:00.000000,221.94000244140625,0,true,false
184,2024-09-12T15:50:00.000000,222.07989501953125,0,true,false
185,2024-09-12T15:55:00.000000,221.97500610351562,0,true,false
186,2024-09-12T16:00:00.000000,222.11000061035156,0,true,false
187,2024-09-12T16:05:00.000000,222.0,0,true,false
188,2024-09-12T16:10:00.000000,221.97999572753906,0,true,false
189,2024-09-12T16:15:00.000000,221.74000549316406,0,false,false
190,2024-09-12T16:20:00.000000,221.80999755859375,0,true,false
191,2024-09-12T16:25:00.000000,221.92999267578125,0,true,false
192,2024-09-12T16:30:00.000000,221.90499877929688,0,true,false
193,2024-09-12T16:35:00.000000,221.75,0,true,false
194,2024-09-12T16:40:00.000000,221.8800048828125,0,true,false
195,2024-09-12T16:45:00.000000,221.91000366210938,0,true,false
196,2024-09-12T16:50:00.000000,222.27999877929688,0,true,false
197,2024-09-12T16:55:00.000000,222.5,0,true,false
198,2024-09-12T17:00:00.000000,222.50289916992188,0,true,false
199,2024-09-12T17:05:00.000000,222.72999572753906,0,true,true
200,2024-09-12T17:10:00.000000,222.7949981689453,0,true,true
201,2024-09-12T17:15:00.000000,222.84010314941406,0,true,true
202,2024-09-12T17:20:00.000000,222.97000122070312,0,true,true
203,2024-09-12T17:25:00.000000,222.6199951171875,0,true,true
204,2024-09-12T17:30:00.000000,222.8350067138672,0,true,true
205,2024-09-12T17:35:00.000000,223.05999755859375,0,true,true
206,2024-09-12T17:40:00.000000,222.82989501953125,0,true,true
207,2024-09-12T17:45:00.000000,223.00999450683594,0,true,true
208,2024-09-12T17:50:00.000000,223.11000061035156,0,true,true
209,2024-09-12T17:55:00.000000,223.0749969482422,0,true,true
210,2024-09-12T18:00:00.000000,223.06500244140625,0,true,true
211,2024-09-12T18:05:00.000000,223.07000732421875,0,true,true
212,2024-09-12T18:10:00.000000,222.81460571289062,0,true,true
213,2024-09-12T18:15:00.000000,222.8699951171875,0,true,true
214,2024-09-12T18:20:00.000000,223.08999633789062,0,true,true
215,2024-09-12T18:25:00.000000,223.14010620117188,0,true,true
216,2024-09-12T18:30:00.000000,223.22000122070312,0,true,true
217,2024-09-12T18:35:00.000000,223.51499938964844,0,true,true
218,2024-09-12T18:40:00.000000,223.3800048828125,0,true,true
219,2024-09-12T18:45:00.000000,223.34640502929688,0,true,true
220,2024-09-12T18:50:00.000000,222.88009643554688,0,true,true
221,2024-09-12T18:55:00.000000,223.19000244140625,0,true,true
222,2024-09-12T19:00:00.000000,223.10000610351562,0,true,true
223,2024-09-12T19:05:00.000000,223.40640258789062,0,true,true
224,2024-09-12T19:10:00.000000,223.22000122070312,0,true,true
225,2024-09-12T19:15:00.000000,223.22000122070312,0,true,true
226,2024-09-12T19:20:00.000000,222.93389892578125,0,true,true
227,2024-09-12T19:25:00.000000,222.94000244140625,0,true,true
228,2024-09-12T19:30:00.000000,223.0,0,true,true
229,2024-09-12T19:35:00.000000,223.11000061035156,0,true,true
230,2024-09-12T19:40:00.000000,223.2550048828125,0,true,true
231,2024-09-12T19:45:00.000000,222.8249969482422,0,true,true
232,2024-09-12T19:50:00.000000,222.5800018310547,0,true,false
233,2024-09-12T19:55:00.000000,222.8699951171875,0,true,true
234,2024-09-13T13:30:00.000000,222.9199981689453,1,true,false
235,2024-09-13T13:35:00.000000,222.42999267578125,1,true,false
236,2024-09-13T13:40:00.000000,222.5800018310547,1,true,false
237,2024-09-13T13:45:00.000000,222.5449981689453,1,true,false
238,2024-09-13T13:50:00.000000,222.8000030517578,1,true,false
239,2024-09-13T13:55:00.000000,222.52000427246094,1,true,false
240,2024-09-13T14:00:00.000000,223.14010620117188,1,true,false
241,2024-09-13T14:05:00.000000,223.3300018310547,1,true,true
242,2024-09-13T14:10:00.000000,223.0,1,true,false
243,2024-09-13T14:15:00.000000,222.69000244140625,1,true,false
244,2024-09-13T14:20:00.000000,223.0399932861328,1,true,false
245,2024-09-13T14:25:00.000000,222.3699951171875,1,true,false
246,2024-09-13T14:30:00.000000,222.3000030517578,1,true,false
247,2024-09-13T14:35:00.000000,222.33999633789062,1,true,false
248,2024-09-13T14:40:00.000000,222.7100067138672,1,true,false
249,2024-09-13T14:45:00.000000,223.0500030517578,1,true,false
250,2024-09-13T14:50:00.000000,222.98480224609375,1,true,false
251,2024-09-13T14:55:00.000000,223.16000366210938,1,true,false
252,2024-09-13T15:00:00.000000,223.39999389648438,1,true,true
253,2024-09-13T15:05:00.000000,223.55999755859375,1,true,true
254,2024-09-13T15:10:00.000000,223.59109497070312,1,true,true
255,2024-09-13T15:15:00.000000,223.35000610351562,1,true,true
256,2024-09-13T15:20:00.000000,223.32749938964844,1,true,true
257,2024-09-13T15:25:00.000000,223.5449981689453,1,true,true
258,2024-09-13T15:30:00.000000,223.68499755859375,1,true,true
259,2024-09-13T15:35:00.000000,223.3699951171875,1,true,true
260,2024-09-13T15:40:00.000000,223.48399353027344,1,true,true
261,2024-09-13T15:45:00.000000,223.6999969482422,1,true,true
262,2024-09-13T15:50:00.000000,223.77000427246094,1,true,true
263,2024-09-13T15:55:00.000000,223.80999755859375,1,true,true
264,2024-09-13T16:00:00.000000,223.85110473632812,1,true,true
265,2024-09-13T16:05:00.000000,223.44500732421875,1,true,true
266,2024-09-13T16:10:00.000000,223.25999450683594,1,true,true
267,2024-09-13T16:15:00.000000,223.360107421875,1,true,true
268,2024-09-13T16:20:00.000000,223.21499633789062,1,true,true
269,2024-09-13T16:25:00.000000,223.3101043701172,1,true,true
270,2024-09-13T16:30:00.000000,223.47000122070312,1,true,true
271,2024-09-13T16:35:00.000000,223.41000366210938,1,true,true
272,2024-09-13T16:40:00.000000,223.32000732421875,1,true,true
273,2024-09-13T16:45:00.000000,223.4550018310547,1,true,true
274,2024-09-13T16:50:00.000000,223.94000244140625,1,true,true
275,2024-09-13T16:55:00.000000,223.8800048828125,1,true,true
276,2024-09-13T17:00:00.000000,223.9199981689453,1,true,true
277,2024-09-13T17:05:00.000000,223.79989624023438,1,true,true
278,2024-09-13T17:10:00.000000,223.8000030517578,1,true,true
279,2024-09-13T17:15:00.000000,223.86000061035156,1,true,true
280,2024-09-13T17:20:00.000000,223.67129516601562,1,true,true
281,2024-09-13T17:25:00.000000,223.58380126953125,1,true,true
282,2024-09-13T17:30:00.000000,223.4600067138672,1,true,true
283,2024-09-13T17:35:00.000000,223.6999969482422,1,true,true
284,2024-09-13T17:40:00.000000,223.69000244140625,1,true,true
285,2024-09-13T17:45:00.000000,223.6699981689453,1,true,true
286,2024-09-13T17:50:00.000000,223.6999969482422,1,true,true
287,2024-09-13T17:55:00.000000,223.69000244140625,1,true,true
288,2024-09-13T18:00:00.000000,223.67999267578125,1,true,true
289,2024-09-13T18:05:00.000000,223.9499969482422,1,true,true
290,2024-09-13T18:10:00.000000,223.5500030517578,1,true,true
291,2024-09-13T18:15:00.000000,223.30999755859375,1,true,true
292,2024-09-13T18:20:00.000000,223.02999877929688,1,true,false
293,2024-09-13T18:25:00.000000,223.0,1,false,false
294,2024-09-13T18:30:00.000000,222.87049865722656,1,false,false
295,2024-09-13T18:35:00.000000,222.72999572753906,1,false,false
296,2024-09-13T18:40:00.000000,222.66000366210938,1,false,false
297,2024-09-13T18:45:00.000000,222.66000366210938,1,false,false
298,2024-09-13T18:50:00.000000,222.64999389648438,1,false,false
299,2024-09-13T18:55:00.000000,222.4700927734375,1,false,false
300,2024-09-13T19:00:00.000000,222.51499938964844,1,false,false
301,2024-09-13T19:05:00.000000,222.49000549316406,1,false,false
302,2024-09-13T19:10:00.000000,222.42579650878906,1,false,false
303,2024-09-13T19:15:00.000000,222.60000610351562,1,false,false
304,2024-09-13T19:20:00.000000,222.6699981689453,1,false,false
305,2024-09-13T19:25:00.000000,222.53399658203125,1,false,false
306,2024-09-13T19:30:00.000000,222.41000366210938,1,false,false
307,2024-09-13T19:35:00.000000,222.5,1,true,false
308,2024-09-13T19:40:00.000000,222.77000427246094,1,true,false
309,2024-09-13T19:45:00.000000,222.61000061035156,1,true,false
310,2024-09-13T19:50:00.000000,222.47000122070312,1,true,false
311,2024-09-13T19:55:00.000000,222.4600067138672,1,true,false
312,2024-09-16T13:30:00.000000,214.3699951171875,1,false,
313,2024-09-16T13:35:00.000000,214.80999755859375,1,false,
314,2024-09-16T13:40:00.000000,215.19000244140625,1,false,
315,2024-09-16T13:45:00.000000,215.5,1,false,
316,2024-09-16T13:50:00.000000,215.91000366210938,1,false,
317,2024-09-16T13:55:00.000000,215.19500732421875,1,false,
318,2024-09-16T14:00:00.000000,215.77499389648438,1,false,
319,2024-09-16T14:05:00.000000,215.50999450683594,1,false,
320,2024-09-16T14:10:00.000000,217.1649932861328,1,false,
321,2024-09-16T14:15:00.000000,216.8000030517578,1,false,
322,2024-09-16T14:20:00.000000,216.48159790039062,1,false,
323,2024-09-16T14:25:00.000000,216.66000366210938,1,false,
324,2024-09-16T14:30:00.000000,216.1699981689453,1,false,
325,2024-09-16T14:35:00.000000,216.0850067138672,1,false,
326,2024-09-16T14:40:00.000000,215.7050018310547,1,false,
327,2024-09-16T14:45:00.000000,215.50999450683594,1,false,
328,2024-09-16T14:50:00.000000,215.36000061035156,1,false,
329,2024-09-16T14:55:00.000000,215.3000030517578,1,false,
330,2024-09-16T15:00:00.000000,215.08999633789062,1,false,
331,2024-09-16T15:05:00.000000,215.44000244140625,1,false,
332,2024-09-16T15:10:00.000000,215.75,1,false,
333,2024-09-16T15:15:00.000000,216.05499267578125,1,false,
334,2024-09-16T15:20:00.000000,216.39010620117188,1,false,
335,2024-09-16T15:25:00.000000,216.55650329589844,1,false,
336,2024-09-16T15:30:00.000000,216.4199981689453,1,false,
337,2024-09-16T15:35:00.000000,216.06500244140625,1,false,
338,2024-09-16T15:40:00.000000,215.5800018310547,1,false,
339,2024-09-16T15:45:00.000000,215.66000366210938,1,false,
340,2024-09-16T15:50:00.000000,216.11000061035156,1,false,
341,2024-09-16T15:55:00.000000,215.9550018310547,1,false,
342,2024-09-16T16:00:00.000000,215.82949829101562,1,false,
343,2024-09-16T16:05:00.000000,215.92999267578125,1,false,
344,2024-09-16T16:10:00.000000,215.47500610351562,1,false,
345,2024-09-16T16:15:00.000000,215.1199951171875,1,false,
346,2024-09-16T16:20:00.000000,215.22500610351562,1,false,
347,2024-09-16T16:25:00.000000,215.39999389648438,1,false,
348,2024-09-16T16:30:00.000000,215.11000061035156,1,false,
349,2024-09-16T16:35:00.000000,215.25,1,false,
350,2024-09-16T16:40:00.000000,215.1656036376953,1,false,
351,2024-09-16T16:45:00.000000,215.2899932861328,1,false,
352,2024-09-16T16:50:00.000000,215.53900146484375,1,false,
353,2024-09-16T16:55:00.000000,215.58999633789062,1,false,
354,2024-09-16T17:00:00.000000,215.58999633789062,1,false,
355,2024-09-16T17:05:00.000000,215.72999572753906,1,false,
356,2024-09-16T17:10:00.000000,215.72000122070312,1,false,
357,2024-09-16T17:15:00.000000,215.80999755859375,1,false,
358,2024-09-16T17:20:00.000000,215.9503936767578,1,false,
359,2024-09-16T17:25:00.000000,215.96499633789062,1,false,
360,2024-09-16T17:30:00.000000,215.8699951171875,1,false,
361,2024-09-16T17:35:00.000000,215.875,1,false,
362,2024-09-16T17:40:00.000000,216.05999755859375,1,false,
363,2024-09-16T17:45:00.000000,216.24000549316406,1,false,
364,2024-09-16T17:50:00.000000,216.1999969482422,1,false,
365,2024-09-16T17:55:00.000000,216.22000122070312,1,false,
366,2024-09-16T18:00:00.000000,216.17999267578125,1,false,
367,2024-09-16T18:05:00.000000,216.33169555664062,1,false,
368,2024-09-16T18:10:00.000000,216.27000427246094,1,false,
369,2024-09-16T18:15:00.000000,216.2655029296875,1,false,
370,2024-09-16T18:20:00.000000,216.4250030517578,1,false,
371,2024-09-16T18:25:00.000000,216.42999267578125,1,false,
372,2024-09-16T18:30:00.000000,216.31500244140625,1,false,
373,2024-09-16T18:35:00.000000,216.39500427246094,1,false,
374,2024-09-16T18:40:00.000000,216.30999755859375,1,false,
375,2024-09-16T18:45:00.000000,216.27499389648438,1,false,
376,2024-09-16T18:50:00.000000,216.1199951171875,1,false,
377,2024-09-16T18:55:00.000000,216.39999389648438,1,false,
378,2024-09-16T19:00:00.000000,216.3300018310547,1,false,
379,2024-09-16T19:05:00.000000,216.30999755859375,1,false,
380,2024-09-16T19:10:00.000000,216.1602020263672,1,false,
381,2024-09-16T19:15:00.000000,216.02499389648438,1,false,
382,2024-09-16T19:20:00.000000,216.09500122070312,1,false,
383,2024-09-16T19:25:00.000000,216.22500610351562,1,false,
384,2024-09-16T19:30:00.000000,216.47999572753906,1,false,
385,2024-09-16T19:35:00.000000,216.6199951171875,1,false,
386,2024-09-16T19:40:00.000000,216.52499389648438,1,false,
387,2024-09-16T19:45:00.000000,216.46499633789062,1,false,
388,2024-09-16T19:50:00.000000,216.4987030029297,1,false,
389,2024-09-16T19:55:00.000000,216.3000030517578,1,false,
390,2024-09-17T13:30:00.000000,214.7198944091797,1,false,
391,2024-09-17T13:35:00.000000,215.57000732421875,1,false,
392,2024-09-17T13:40:00.000000,216.0749969482422,1,false,
393,2024-09-17T13:45:00.000000,216.03199768066406,1,false,
394,2024-09-17T13:50:00.000000,215.66000366210938,1,false,
395,2024-09-17T13:55:00.000000,216.22000122070312,1,false,
396,2024-09-17T14:00:00.000000,216.38999938964844,1,false,
397,2024-09-17T14:05:00.000000,216.02999877929688,1,false,
398,2024-09-17T14:10:00.000000,215.9799041748047,1,false,
399,2024-09-17T14:15:00.000000,216.1300048828125,1,false,
400,2024-09-17T14:20:00.000000,215.9499969482422,1,false,
401,2024-09-17T14:25:00.000000,216.4199981689453,1,false,
402,2024-09-17T14:30:00.000000,216.37989807128906,1,false,
403,2024-09-17T14:35:00.000000,216.4199981689453,1,false,
404,2024-09-17T14:40:00.000000,216.47000122070312,1,false,
405,2024-09-17T14:45:00.000000,216.87399291992188,1,false,
406,2024-09-17T14:50:00.000000,216.5800018310547,1,false,
407,2024-09-17T14:55:00.000000,216.12989807128906,1,false,
408,2024-09-17T15:00:00.000000,216.0850067138672,1,false,
409,2024-09-17T15:05:00.000000,216.17999267578125,1,false,
410,2024-09-17T15:10:00.000000,216.2899932861328,1,false,
411,2024-09-17T15:15:00.000000,216.3800048828125,1,false,
412,2024-09-17T15:20:00.000000,216.26499938964844,1,false,
413,2024-09-17T15:25:00.000000,216.2050018310547,1,false,
414,2024-09-17T15:30:00.000000,216.25,1,false,
415,2024-09-17T15:35:00.000000,216.2550048828125,1,false,
416,2024-09-17T15:40:00.000000,216.37989807128906,1,false,
417,2024-09-17T15:45:00.000000,216.60000610351562,1,false,
418,2024-09-17T15:50:00.000000,216.61000061035156,1,false,
419,2024-09-17T15:55:00.000000,216.59010314941406,1,false,
420,2024-09-17T16:00:00.000000,216.3350067138672,1,false,
421,2024-09-17T16:05:00.000000,216.3800048828125,1,false,
422,2024-09-17T16:10:00.000000,216.2700958251953,1,false,
423,2024-09-17T16:15:00.000000,216.0399932861328,1,false,
424,2024-09-17T16:20:00.000000,215.75,1,false,
425,2024-09-17T16:25:00.000000,215.75999450683594,1,false,
426,2024-09-17T16:30:00.000000,215.9149932861328,1,false,
427,2024-09-17T16:35:00.000000,216.12269592285156,1,false,
428,2024-09-17T16:40:00.000000,216.00999450683594,1,false,
429,2024-09-17T16:45:00.000000,215.4199981689453,1,false,
430,2024-09-17T16:50:00.000000,215.57000732421875,1,false,
431,2024-09-17T16:55:00.000000,215.7949981689453,1,false,
432,2024-09-17T17:00:00.000000,215.9199981689453,1,false,
433,2024-09-17T17:05:00.000000,216.00999450683594,1,false,
434,2024-09-17T17:10:00.000000,215.97999572753906,1,false,
435,2024-09-17T17:15:00.000000,215.89419555664062,1,false,
436,2024-09-17T17:20:00.000000,216.0500030517578,1,false,
437,2024-09-17T17:25:00.000000,216.1699981689453,1,false,
438,2024-09-17T17:30:00.000000,215.86000061035156,1,false,
439,2024-09-17T17:35:00.000000,215.77999877929688,1,false,
440,2024-09-17T17:40:00.000000,215.3800048828125,1,false,
441,2024-09-17T17:45:00.000000,215.67559814453125,1,false,
442,2024-09-17T17:50:00.000000,216.06390380859375,1,false,
443,2024-09-17T17:55:00.000000,216.13009643554688,1,false,
444,2024-09-17T18:00:00.000000,216.21929931640625,1,false,
445,2024-09-17T18:05:00.000000,216.27389526367188,1,false,
446,2024-09-17T18:10:00.000000,216.1320037841797,1,false,
447,2024-09-17T18:15:00.000000,216.06500244140625,1,false,
448,2024-09-17T18:20:00.000000,216.27000427246094,1,false,
449,2024-09-17T18:25:00.000000,216.14999389648438,1,false,
450,2024-09-17T18:30:00.000000,216.12339782714844,1,false,
451,2024-09-17T18:35:00.000000,215.9705047607422,1,false,
452,2024-09-17T18:40:00.000000,215.9459991455078,1,false,
453,2024-09-17T18:45:00.000000,215.6300048828125,1,false,
454,2024-09-17T18:50:00.000000,215.71600341796875,1,false,
455,2024-09-17T18:55:00.000000,215.83999633789062,1,false,
456,2024-09-17T19:00:00.000000,215.7899932861328,1,false,
